Number of Cases,Street Address,Latitude,Longitude,Cluster Number,Recent Cases in Cluster,Total Cases in Cluster,Date,Month Number
1,kim keat lane (calarasi),1.323683,103.854321,38,7,8,26/1/2016,1
1,lorong limau (block 77),1.3250196,103.8546291,38,7,8,26/1/2016,1
1,whampoa drive (block 93),1.3222561,103.8547505,38,7,8,26/1/2016,1
1,whampoa drive (block 95),1.3221441,103.8561898,38,7,8,26/1/2016,1
1,whampoa drive (block 97),1.321294,103.85495,38,7,8,26/1/2016,1
1,buangkok crescent (block 980c),1.3801067,103.8809035,39,1,7,26/1/2016,1
1,buangkok crescent (block 981a),1.3805181,103.8805724,39,1,7,26/1/2016,1
1,buangkok crescent (block 985a),1.3812369,103.8801664,39,1,7,26/1/2016,1
1,buangkok crescent (block 985b),1.381265,103.879752,39,1,7,26/1/2016,1
1,buangkok crescent (block 986c),1.382643,103.880329,39,1,7,26/1/2016,1
1,buangkok crescent (block 986d),1.3830405,103.8801639,39,1,7,26/1/2016,1
1,buangkok link (block 984d),1.3823005,103.8808241,39,1,7,26/1/2016,1
1,holland close (block 1),1.3092479,103.7967648,40,5,7,26/1/2016,1
1,holland close (block 3),1.3082852,103.7966595,40,5,7,26/1/2016,1
1,holland close (block 6),1.3073435,103.7954668,40,5,7,26/1/2016,1
1,jalan kelabu asap,1.3107251,103.7977758,40,5,7,26/1/2016,1
1,jalan merah saga (the merasaga),1.311654,103.797186,40,5,7,26/1/2016,1
2,jalan rumia,1.3112436,103.797587,40,5,7,26/1/2016,1
1,tampines central 7 (block 522c),1.3577349,103.9392734,41,3,7,26/1/2016,1
3,tampines central 7 (the tampines trilliant),1.35941,103.940184,41,3,7,26/1/2016,1
3,tampines central 7,1.3580689,103.9400879,41,3,7,26/1/2016,1
2,corporation rise,1.3398777,103.7178623,42,2,6,26/1/2016,1
4,corporation walk,1.339475,103.7182739,42,2,6,26/1/2016,1
1,geylang east avenue 1 (block 130),1.3167707,103.8877482,43,2,6,26/1/2016,1
1,lorong 31 geylang (camellia lodge),1.314528,103.887007,43,2,6,26/1/2016,1
1,lorong 35 geylang (fuyuen court),1.3158485,103.8889075,43,2,6,26/1/2016,1
1,lorong 33 geylang,1.3152493,103.8877469,43,2,6,26/1/2016,1
1,lorong 39 geylang,1.3162921,103.8906323,43,2,6,26/1/2016,1
1,sims avenue,1.3158597,103.8867148,43,2,6,26/1/2016,1
1,jurong east street 24 (block 248),1.342228,103.7400798,44,3,6,26/1/2016,1
1,jurong east street 24 (block 250),1.3426065,103.7399169,44,3,6,26/1/2016,1
3,jurong east street 24 (block 258),1.3438124,103.7389289,44,3,6,26/1/2016,1
1,jurong east street 24 (block 264),1.3438681,103.741394,44,3,6,26/1/2016,1
3,eastwood drive,1.323331,103.9557335,45,1,5,26/1/2016,1
2,jalan greja,1.3237642,103.9551252,45,1,5,26/1/2016,1
1,geylang east avenue 1 (block 125),1.3177357,103.8866318,46,3,5,26/1/2016,1
1,geylang east avenue 1 (block 133),1.3163949,103.8854669,46,3,5,26/1/2016,1
1,geylang east central (block 122),1.3177053,103.8849042,46,3,5,26/1/2016,1
1,geylang east avenue 1 (central grove),1.313642,103.7853219,46,3,5,26/1/2016,1
1,lorong 27 geylang,1.315297,103.8837269,46,3,5,26/1/2016,1
3,jalan malu-malu,1.4418863,103.8261699,47,4,5,26/1/2016,1
1,jalan serengam,1.4424906,103.8252579,47,4,5,26/1/2016,1
1,jalan telipok,1.4427015,103.8266601,47,4,5,26/1/2016,1
1,jalan taman,1.3260605,103.8647912,48,2,5,26/1/2016,1
2,jalan taman (saint michael's place),1.3250727,103.8649807,48,2,5,26/1/2016,1
1,jalan taman (the aberdeen),1.325316,103.865414,48,2,5,26/1/2016,1
1,saint francis road,1.3248174,103.8636695,48,2,5,26/1/2016,1
1,jurong west street 42 (block 402),1.353367,103.7224435,49,3,5,26/1/2016,1
3,jurong west street 42 (block 404),1.3539421,103.7224495,49,3,5,26/1/2016,1
1,jurong west street 42 (block 406),1.3544115,103.7226397,49,3,5,26/1/2016,1
1,serangoon avenue 2 (block 240),1.3533065,103.8694344,50,5,5,26/1/2016,1
3,serangoon avenue 3 (block 235),1.355052,103.869881,50,5,5,26/1/2016,1
1,serangoon central drive (block 255),1.35509,103.8708335,50,5,5,26/1/2016,1
2,simei street 4 (double bay residences),1.340312,103.956605,51,3,5,26/1/2016,1
1,simei street 4 (simei green condominium),1.340936,103.958004,51,3,5,26/1/2016,1
1,sunbird circle,1.3391852,103.9576992,51,3,5,26/1/2016,1
1,sunbird road,1.3385661,103.9573072,51,3,5,26/1/2016,1
1,tampines street 41 (block 403),1.357528,103.94489,52,3,5,26/1/2016,1
1,tampines street 41 (block 417),1.3587797,103.9473507,52,3,5,26/1/2016,1
1,tampines street 41 (block 419),1.357849,103.9466659,52,3,5,26/1/2016,1
2,tampines street 41 (block 423),1.357129,103.947519,52,3,5,26/1/2016,1
2,ubi avenue 1 (block 314),1.3293799,103.9035912,53,3,5,26/1/2016,1
2,ubi avenue 1 (block 319),1.328268,103.903558,53,3,5,26/1/2016,1
1,ubi avenue 1 (block 323),1.32808,103.904318,53,3,5,26/1/2016,1
1,ang mo kio avenue 10 (block 417),1.3650282,103.8551798,54,2,4,26/1/2016,1
1,ang mo kio avenue 10 (block 419),1.3654262,103.8541488,54,2,4,26/1/2016,1
2,ang mo kio avenue 10 (block 440),1.366451,103.854361,54,2,4,26/1/2016,1
1,bedok reservoir view (block 764),1.3359255,103.9354235,55,4,4,26/1/2016,1
2,bedok reservoir view (block 765),1.3361016,103.9358445,55,4,4,26/1/2016,1
1,bedok reservoir view (block 767),1.3359559,103.9367182,55,4,4,26/1/2016,1
2,butterworth lane,1.3122487,103.8942099,56,3,4,26/1/2016,1
1,haig road,1.3095036,103.8977451,56,3,4,26/1/2016,1
1,ipoh lane,1.3117833,103.8955874,56,3,4,26/1/2016,1
2,dafne street,1.3212201,103.9262909,57,2,4,26/1/2016,1
2,dido street,1.3210625,103.925834,57,2,4,26/1/2016,1
3,hougang avenue 1 (block 230),1.358865,103.888352,58,4,4,26/1/2016,1
1,hougang street 21 (block 208),1.358844,103.886685,58,4,4,26/1/2016,1
2,hougang avenue 3 (block 247),1.3592261,103.8914645,59,3,4,26/1/2016,1
1,hougang avenue 3 (block 253),1.360423,103.892033,59,3,4,26/1/2016,1
1,jalan hock chye,1.3596003,103.8896132,59,3,4,26/1/2016,1
1,jalan batai,1.3712635,103.8287689,60,2,4,26/1/2016,1
1,jalan chempedak,1.3710375,103.8294069,60,2,4,26/1/2016,1
2,jalan menarong,1.3709941,103.8298802,60,2,4,26/1/2016,1
2,jalan kechot,1.3219966,103.9068967,61,2,4,26/1/2016,1
1,kampong eunos,1.3187523,103.9065111,61,2,4,26/1/2016,1
1,lorong sarina (casa sarina),1.320449,103.907091,61,2,4,26/1/2016,1
1,joo chiat road,1.309934,103.9020481,62,4,4,26/1/2016,1
3,onan road,1.3111315,103.9003912,62,4,4,26/1/2016,1
2,jurong west street 81 (block 811),1.3464411,103.6964728,63,2,4,26/1/2016,1
1,jurong west street 81 (block 821),1.3470278,103.6945541,63,2,4,26/1/2016,1
1,jurong west street 81 (block 852),1.3474663,103.6928461,63,2,4,26/1/2016,1
4,kitchener link (city square residences),1.310726,103.857398,64,4,4,26/1/2016,1
3,lorong 3 geylang,1.3147949,103.8731622,65,4,4,26/1/2016,1
1,upper boon keng road (block 38),1.317928,103.87424,65,4,4,26/1/2016,1
4,sennett avenue,1.3188413,103.9386818,66,4,4,26/1/2016,1
1,serangoon north avenue 1 (block 121),1.3669004,103.871001,67,4,4,26/1/2016,1
1,serangoon north avenue 1 (block 130),1.3662455,103.8734406,67,4,4,26/1/2016,1
1,serangoon north avenue 1 (block 133),1.3661601,103.8745009,67,4,4,26/1/2016,1
1,serangoon north avenue 1 (block 143),1.3673888,103.8729317,67,4,4,26/1/2016,1
1,sirat road,1.3576797,103.8762324,68,3,4,26/1/2016,1
1,yio chu kang road (residences botanique),1.357198,103.876215,68,3,4,26/1/2016,1
2,yio chu kang road (wembly residences),1.356283,103.876353,68,3,4,26/1/2016,1
1,tampines street 32 (block 328),1.353349,103.95848,69,3,4,26/1/2016,1
1,tampines street 32 (block 381),1.3542155,103.959041,69,3,4,26/1/2016,1
1,tampines street 33 (block 312),1.3526922,103.9571651,69,3,4,26/1/2016,1
1,tampines street 34 (the eden at tampines),1.3495907,103.9567879,69,3,4,26/1/2016,1
1,ang mo kio avenue 10 (block 475),1.362678,103.8563269,70,2,3,26/1/2016,1
2,ang mo kio avenue 10 (block 476),1.3623793,103.8576022,70,2,3,26/1/2016,1
2,ang mo kio avenue 3 (block 426),1.3694893,103.8532158,71,2,3,26/1/2016,1
1,ang mo kio avenue 3 (block 428),1.368981,103.8543392,71,2,3,26/1/2016,1
1,ang mo kio avenue 4 (block 607),1.380428,103.838706,72,3,3,26/1/2016,1
1,ang mo kio avenue 4 (block 610),1.3793621,103.8393471,72,3,3,26/1/2016,1
1,ang mo kio avenue 4 (block 612),1.3789699,103.8380499,72,3,3,26/1/2016,1
1,ang mo kio avenue 5 (block 521),1.373532,103.851676,73,2,3,26/1/2016,1
1,ang mo kio avenue 5 (block 522),1.373138,103.851947,73,2,3,26/1/2016,1
1,ang mo kio avenue 5 (block 533),1.3741986,103.853047,73,2,3,26/1/2016,1
1,braemar drive,1.3609682,103.8617485,74,2,3,26/1/2016,1
2,corfe place,1.3601225,103.8609726,74,2,3,26/1/2016,1
1,branksome road,1.3035103,103.8903622,75,2,3,26/1/2016,1
2,goodman road,1.3044029,103.8902537,75,2,3,26/1/2016,1
1,clementi avenue 6 (block 202),1.3205376,103.7627997,76,3,3,26/1/2016,1
2,clementi avenue 6 (block 204),1.3208996,103.7632197,76,3,3,26/1/2016,1
2,clementi street 13 (block 112),1.323275,103.7699014,77,1,3,26/1/2016,1
1,clementi street 13 (block 117),1.3245061,103.7712107,77,1,3,26/1/2016,1
1,commonwealth avenue west (block 414),1.3116019,103.7716419,78,3,3,26/1/2016,1
2,commonwealth avenue west (block 415),1.310991,103.7716298,78,3,3,26/1/2016,1
1,corporation drive (block 365),1.3392367,103.7205991,79,2,3,26/1/2016,1
2,kang ching road (block 354),1.3394362,103.7201829,79,2,3,26/1/2016,1
2,delta avenue (block 5),1.2922816,103.8274606,80,3,3,26/1/2016,1
1,indus road (block 79),1.2911016,103.8286526,80,3,3,26/1/2016,1
1,dunbar walk,1.312611,103.9166789,81,1,3,26/1/2016,1
1,frankel street,1.316595,103.915987,81,1,3,26/1/2016,1
1,hartley grove,1.3167224,103.9162621,81,1,3,26/1/2016,1
1,dunman road,1.3096192,103.8952609,82,2,3,26/1/2016,1
1,haig road (block 2),1.3124461,103.897474,82,2,3,26/1/2016,1
1,haig road (block 3),1.31175,103.897224,82,2,3,26/1/2016,1
3,east coast terrace,1.31094,103.922679,83,3,3,26/1/2016,1
1,eden grove,1.3448945,103.8717327,84,3,3,26/1/2016,1
1,serangoon avenue 1 (block 403),1.3463708,103.8724073,84,3,3,26/1/2016,1
1,sunshine terrace,1.345776,103.872682,84,3,3,26/1/2016,1
2,eunos road 5 (block 415),1.3184334,103.8974954,85,3,3,26/1/2016,1
1,geylang serai (block 2d),1.317546,103.898527,85,3,3,26/1/2016,1
1,geylang bahru (block 94),1.322333,103.871339,86,2,3,26/1/2016,1
2,geylang bahru (block 96),1.323298,103.870388,86,2,3,26/1/2016,1
1,hougang avenue 4 (block 682),1.3739641,103.8854178,87,3,3,26/1/2016,1
1,hougang avenue 8 (block 502),1.3727349,103.8868168,87,3,3,26/1/2016,1
1,hougang avenue 8 (block 503),1.3736341,103.8875986,87,3,3,26/1/2016,1
1,hougang avenue 6 (block 424),1.3737839,103.893451,88,3,3,26/1/2016,1
1,hougang avenue 6 (block 428),1.3749096,103.8931608,88,3,3,26/1/2016,1
1,hougang avenue 8 (block 433),1.376264,103.893676,88,3,3,26/1/2016,1
1,hougang avenue 8 (block 633),1.3699595,103.8793422,89,2,3,26/1/2016,1
2,hougang avenue 8 (block 636),1.3706639,103.8791956,89,2,3,26/1/2016,1
1,jalan kayu,1.3953813,103.8729165,90,3,3,26/1/2016,1
2,jalan tari serimpi,1.3976363,103.8726079,90,3,3,26/1/2016,1
3,jalan sempadan (villa marina),1.310747,103.927427,91,3,3,26/1/2016,1
1,joo chiat lane (legenda at joo chiat),1.313028,103.901707,92,3,3,26/1/2016,1
1,joo chiat terrace (euro-asia lodge),1.314518,103.901579,92,3,3,26/1/2016,1
1,langsat road,1.3154167,103.9029252,92,3,3,26/1/2016,1
1,jurong west street 64 (block 668a),1.341828,103.70286,93,3,3,26/1/2016,1
1,jurong west street 64 (block 668d),1.341536,103.702943,93,3,3,26/1/2016,1
1,jurong west street 64 (block 669c),1.343379,103.7027075,93,3,3,26/1/2016,1
1,lorong m telok kurau,1.3107682,103.9115566,94,2,3,26/1/2016,1
1,lorong m telok kurau (ebony mansions),1.3103802,103.9103672,94,2,3,26/1/2016,1
1,lorong m telok kurau (madeira court),1.310279,103.9097813,94,2,3,26/1/2016,1
1,mei ling street (block 156),1.2930462,103.8044147,95,3,3,26/1/2016,1
2,mei ling street (block 160),1.292218,103.80398,95,3,3,26/1/2016,1
1,pasir ris drive 6 (block 414),1.372644,103.9564241,96,3,3,26/1/2016,1
2,pasir ris drive 6 (block 415),1.3718348,103.9563348,96,3,3,26/1/2016,1
1,punggol field (block 267a),1.4044907,103.8975456,97,3,3,26/1/2016,1
1,punggol field (block 267c),1.40427,103.898386,97,3,3,26/1/2016,1
1,punggol field (block 268c),1.403457,103.897846,97,3,3,26/1/2016,1
1,saujana road (block 414),1.382804,103.768984,98,3,3,26/1/2016,1
2,saujana road (block 415),1.383353,103.7689271,98,3,3,26/1/2016,1
3,sembawang road (seletaris),1.435766,103.823586,99,3,3,26/1/2016,1
1,serangoon north avenue 1 (block 101),1.3710446,103.8702609,100,3,3,26/1/2016,1
2,serangoon north avenue 1 (block 107),1.3699293,103.8700793,100,3,3,26/1/2016,1
2,sims drive (block 40),1.3174059,103.8763052,101,2,3,26/1/2016,1
1,sims drive (block 41),1.316946,103.8754969,101,2,3,26/1/2016,1
1,tai hwan close,1.3578833,103.8608111,102,2,3,26/1/2016,1
2,tai hwan heights,1.3577428,103.8617302,102,2,3,26/1/2016,1
1,tampines street 24 (block 230f),1.3562444,103.9507389,103,3,3,26/1/2016,1
1,tampines street 42 (block 449),1.3570718,103.9510544,103,3,3,26/1/2016,1
1,tampines street 42 (block 450),1.3573646,103.9515492,103,3,3,26/1/2016,1
1,woodlands avenue 1 (block 570c),1.431386,103.790116,104,2,3,26/1/2016,1
1,woodlands avenue 1 (block 572b),1.431752,103.78989,104,2,3,26/1/2016,1
1,woodlands drive 14 (block 506),1.4325694,103.790712,104,2,3,26/1/2016,1
1,woodlands street 13 (block 162),1.433198,103.7733565,105,3,3,26/1/2016,1
1,woodlands street 13 (block 164),1.433084,103.774212,105,3,3,26/1/2016,1
1,woodlands street 13 (block 165),1.4329719,103.774912,105,3,3,26/1/2016,1
3,woodlands street 31 (block 319),1.4315825,103.7773225,106,3,3,26/1/2016,1
1,yishun avenue 5 (block 734),1.4293732,103.8308601,107,2,3,26/1/2016,1
1,yishun avenue 5 (block 740),1.4301371,103.8320349,107,2,3,26/1/2016,1
1,yishun street 72 (block 737),1.4290591,103.8323857,107,2,3,26/1/2016,1
1,yishun street 72 (block 751),1.427632,103.8340275,108,3,3,26/1/2016,1
1,yishun street 72 (block 755),1.427065,103.832583,108,3,3,26/1/2016,1
1,yishun street 72 (block 757),1.4266122,103.8340556,108,3,3,26/1/2016,1
2,aljunied crescent (block 111),1.320398,103.883918,109,2,2,26/1/2016,1
1,ang mo kio avenue 1 (block 206),1.3666595,103.8432659,110,2,2,26/1/2016,1
1,ang mo kio avenue 1 (block 215),1.366631,103.841498,110,2,2,26/1/2016,1
2,ava road (ava towers),1.322183,103.851834,111,2,2,26/1/2016,1
2,bedok north street 3 (block 529),1.334282,103.926494,112,2,2,26/1/2016,1
1,bedok reservoir road (block 128),1.333505,103.911545,113,2,2,26/1/2016,1
1,bedok reservoir road (block 146),1.3346039,103.911889,113,2,2,26/1/2016,1
1,boon lay drive (block 206),1.344949,103.7150319,114,1,2,26/1/2016,1
1,boon lay place (block 209),1.346057,103.7144,114,1,2,26/1/2016,1
2,braddell hill (braddell view),1.344336,103.840322,115,2,2,26/1/2016,1
2,brookvale drive (brookvale park),1.330628,103.767267,116,2,2,26/1/2016,1
1,bukit batok street 34 (block 338),1.3632785,103.750692,117,2,2,26/1/2016,1
1,bukit batok west avenue 5 (block 384),1.3629299,103.7521931,117,2,2,26/1/2016,1
1,bukit purmei road (block 109),1.2740482,103.8256528,118,2,2,26/1/2016,1
1,bukit purmei road (block 115),1.2753384,103.8270106,118,2,2,26/1/2016,1
1,circuit road (block 51),1.3245009,103.8855529,119,2,2,26/1/2016,1
1,circuit road (block 52),1.3242415,103.8854942,119,2,2,26/1/2016,1
2,defu lane 9,1.351255,103.8935036,120,2,2,26/1/2016,1
1,dunman road (paradise palms),1.309804,103.895047,121,2,2,26/1/2016,1
1,dunman road,1.3096192,103.8952609,121,2,2,26/1/2016,1
1,farrer park road (block 12),1.312113,103.8515819,122,2,2,26/1/2016,1
